<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20230921;131300;94890.0000000;94911.0000000;94845.0000000;94845.0000000;1762
20230921;131400;94851.0000000;94867.0000000;94847.0000000;94863.0000000;847
20230921;131500;94863.0000000;94867.0000000;94805.0000000;94819.0000000;1318
20230921;131600;94816.0000000;94838.0000000;94811.0000000;94832.0000000;712
20230921;131700;94831.0000000;94834.0000000;94781.0000000;94808.0000000;1496
20230921;131800;94808.0000000;94823.0000000;94792.0000000;94813.0000000;919
20230921;131900;94815.0000000;94817.0000000;94772.0000000;94773.0000000;740
20230921;132000;94773.0000000;94781.0000000;94754.0000000;94778.0000000;1399
20230921;132100;94780.0000000;94799.0000000;94771.0000000;94796.0000000;645
20230921;132200;94796.0000000;94814.0000000;94785.0000000;94801.0000000;1011
20230921;132300;94802.0000000;94830.0000000;94797.0000000;94827.0000000;598
20230921;132400;94825.0000000;94839.0000000;94744.0000000;94788.0000000;1954
20230921;132500;94788.0000000;94809.0000000;94771.0000000;94786.0000000;826
20230921;132600;94787.0000000;94801.0000000;94779.0000000;94801.0000000;571
20230921;132700;94801.0000000;94872.0000000;94796.0000000;94814.0000000;1854
20230921;132800;94810.0000000;94827.0000000;94803.0000000;94815.0000000;775
20230921;132900;94812.0000000;94849.0000000;94808.0000000;94845.0000000;775
20230921;133000;94845.0000000;94867.0000000;94837.0000000;94843.0000000;1308
20230921;133100;94841.0000000;94859.0000000;94782.0000000;94853.0000000;1512
20230921;133200;94856.0000000;94879.0000000;94853.0000000;94870.0000000;1101
20230921;133300;94873.0000000;94889.0000000;94839.0000000;94866.0000000;2106
20230921;133400;94865.0000000;94879.0000000;94811.0000000;94820.0000000;1589
20230921;133500;94823.0000000;94834.0000000;94768.0000000;94804.0000000;2499
20230921;133600;94804.0000000;94833.0000000;94804.0000000;94818.0000000;1740
20230921;133700;94818.0000000;94830.0000000;94804.0000000;94822.0000000;1255
20230921;133800;94822.0000000;94826.0000000;94753.0000000;94781.0000000;1783
20230921;133900;94781.0000000;94797.0000000;94752.0000000;94792.0000000;972
20230921;134000;94787.0000000;94796.0000000;94768.0000000;94796.0000000;658
20230921;134100;94795.0000000;94868.0000000;94787.0000000;94823.0000000;1718
20230921;134200;94830.0000000;94841.0000000;94812.0000000;94822.0000000;501
