<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20230109;145200;70409.0000000;70412.0000000;70393.0000000;70403.0000000;435
20230109;145300;70403.0000000;70405.0000000;70386.0000000;70397.0000000;342
20230109;145400;70393.0000000;70400.0000000;70387.0000000;70389.0000000;289
20230109;145500;70387.0000000;70387.0000000;70349.0000000;70357.0000000;1192
20230109;145600;70357.0000000;70400.0000000;70356.0000000;70399.0000000;735
20230109;145700;70399.0000000;70400.0000000;70332.0000000;70337.0000000;1060
20230109;145800;70337.0000000;70387.0000000;70321.0000000;70371.0000000;875
20230109;145900;70372.0000000;70373.0000000;70306.0000000;70319.0000000;1732
20230109;150000;70318.0000000;70318.0000000;70227.0000000;70251.0000000;4786
20230109;150100;70251.0000000;70293.0000000;70245.0000000;70270.0000000;1484
20230109;150200;70271.0000000;70274.0000000;70200.0000000;70220.0000000;2815
20230109;150300;70219.0000000;70221.0000000;70173.0000000;70215.0000000;3948
20230109;150400;70213.0000000;70227.0000000;70200.0000000;70224.0000000;519
20230109;150500;70225.0000000;70365.0000000;70225.0000000;70330.0000000;3053
20230109;150600;70330.0000000;70428.0000000;70328.0000000;70381.0000000;3745
20230109;150700;70383.0000000;70390.0000000;70360.0000000;70380.0000000;1095
20230109;150800;70380.0000000;70386.0000000;70363.0000000;70364.0000000;514
20230109;150900;70364.0000000;70376.0000000;70354.0000000;70376.0000000;454
20230109;151000;70374.0000000;70377.0000000;70340.0000000;70340.0000000;747
20230109;151100;70341.0000000;70342.0000000;70317.0000000;70329.0000000;963
20230109;151200;70332.0000000;70340.0000000;70325.0000000;70339.0000000;449
20230109;151300;70339.0000000;70347.0000000;70316.0000000;70328.0000000;1003
20230109;151400;70328.0000000;70340.0000000;70320.0000000;70340.0000000;567
20230109;151500;70340.0000000;70347.0000000;70324.0000000;70328.0000000;1810
20230109;151600;70333.0000000;70341.0000000;70311.0000000;70335.0000000;544
20230109;151700;70337.0000000;70346.0000000;70327.0000000;70341.0000000;370
20230109;151800;70340.0000000;70347.0000000;70339.0000000;70344.0000000;1016
20230109;151900;70344.0000000;70347.0000000;70338.0000000;70346.0000000;1986
20230109;152000;70344.0000000;70375.0000000;70338.0000000;70375.0000000;2569
20230109;152100;70373.0000000;70373.0000000;70284.0000000;70315.0000000;2571
20230109;152200;70315.0000000;70330.0000000;70273.0000000;70279.0000000;1214
20230109;152300;70283.0000000;70300.0000000;70277.0000000;70290.0000000;1364
20230109;152400;70297.0000000;70300.0000000;70282.0000000;70290.0000000;723
20230109;152500;70292.0000000;70300.0000000;70286.0000000;70290.0000000;1621
20230109;152600;70295.0000000;70295.0000000;70221.0000000;70227.0000000;2353
20230109;152700;70230.0000000;70240.0000000;70220.0000000;70225.0000000;1286
20230109;152800;70225.0000000;70234.0000000;70220.0000000;70228.0000000;648
20230109;152900;70227.0000000;70282.0000000;70220.0000000;70282.0000000;981
20230109;153000;70278.0000000;70300.0000000;70270.0000000;70299.0000000;1641
20230109;153100;70300.0000000;70346.0000000;70284.0000000;70326.0000000;3240
20230109;153200;70327.0000000;70334.0000000;70310.0000000;70320.0000000;514
20230109;153300;70319.0000000;70319.0000000;70267.0000000;70286.0000000;856
20230109;153400;70286.0000000;70292.0000000;70282.0000000;70286.0000000;358
20230109;153500;70286.0000000;70296.0000000;70282.0000000;70296.0000000;330
20230109;153600;70294.0000000;70310.0000000;70293.0000000;70302.0000000;626
20230109;153700;70300.0000000;70310.0000000;70300.0000000;70305.0000000;1818
20230109;153800;70302.0000000;70303.0000000;70241.0000000;70251.0000000;1660
20230109;153900;70252.0000000;70262.0000000;70251.0000000;70259.0000000;332
20230109;154000;70259.0000000;70259.0000000;70221.0000000;70237.0000000;1088
20230109;154100;70237.0000000;70250.0000000;70221.0000000;70227.0000000;1126
20230109;154200;70222.0000000;70239.0000000;70200.0000000;70235.0000000;1351
20230109;154300;70235.0000000;70240.0000000;70224.0000000;70225.0000000;373
20230109;154400;70226.0000000;70230.0000000;70220.0000000;70221.0000000;409
20230109;154500;70223.0000000;70240.0000000;70200.0000000;70210.0000000;3977
20230109;154600;70210.0000000;70224.0000000;70187.0000000;70205.0000000;1416
20230109;154700;70205.0000000;70233.0000000;70202.0000000;70203.0000000;831
20230109;154800;70202.0000000;70230.0000000;70199.0000000;70209.0000000;862
20230109;154900;70210.0000000;70219.0000000;70150.0000000;70151.0000000;4040
20230109;155000;70152.0000000;70224.0000000;70151.0000000;70224.0000000;2510
20230109;155100;70224.0000000;70314.0000000;70224.0000000;70285.0000000;3735
20230109;155200;70286.0000000;70330.0000000;70281.0000000;70286.0000000;1825
20230109;155300;70285.0000000;70291.0000000;70265.0000000;70289.0000000;597
20230109;155400;70284.0000000;70285.0000000;70272.0000000;70272.0000000;351
20230109;155500;70276.0000000;70280.0000000;70253.0000000;70276.0000000;900
20230109;155600;70276.0000000;70278.0000000;70236.0000000;70236.0000000;653
20230109;155700;70238.0000000;70250.0000000;70223.0000000;70250.0000000;696
20230109;155800;70253.0000000;70270.0000000;70236.0000000;70248.0000000;653
20230109;155900;70251.0000000;70255.0000000;70233.0000000;70249.0000000;308
20230109;160000;70249.0000000;70280.0000000;70249.0000000;70259.0000000;1184
20230109;160100;70255.0000000;70276.0000000;70255.0000000;70275.0000000;517
20230109;160200;70275.0000000;70279.0000000;70256.0000000;70271.0000000;645
20230109;160300;70271.0000000;70275.0000000;70266.0000000;70270.0000000;263
20230109;160400;70270.0000000;70277.0000000;70250.0000000;70268.0000000;500
20230109;160500;70267.0000000;70312.0000000;70265.0000000;70303.0000000;1433
20230109;160600;70301.0000000;70322.0000000;70279.0000000;70300.0000000;1266
20230109;160700;70300.0000000;70318.0000000;70280.0000000;70285.0000000;691
20230109;160800;70285.0000000;70294.0000000;70232.0000000;70232.0000000;876
20230109;160900;70236.0000000;70260.0000000;70210.0000000;70214.0000000;1197
20230109;161000;70213.0000000;70218.0000000;70176.0000000;70194.0000000;1366
20230109;161100;70194.0000000;70227.0000000;70191.0000000;70198.0000000;1817
20230109;161200;70201.0000000;70203.0000000;70169.0000000;70182.0000000;1472
20230109;161300;70180.0000000;70210.0000000;70161.0000000;70210.0000000;1041
20230109;161400;70208.0000000;70210.0000000;70179.0000000;70194.0000000;934
20230109;161500;70194.0000000;70208.0000000;70190.0000000;70208.0000000;456
20230109;161600;70205.0000000;70227.0000000;70196.0000000;70204.0000000;981
20230109;161700;70204.0000000;70204.0000000;70152.0000000;70170.0000000;2109
20230109;161800;70172.0000000;70191.0000000;70166.0000000;70188.0000000;464
20230109;161900;70186.0000000;70267.0000000;70185.0000000;70254.0000000;1678
20230109;162000;70256.0000000;70264.0000000;70221.0000000;70236.0000000;1246
20230109;162100;70237.0000000;70240.0000000;70224.0000000;70235.0000000;351
20230109;162200;70233.0000000;70260.0000000;70230.0000000;70255.0000000;944
20230109;162300;70252.0000000;70278.0000000;70245.0000000;70256.0000000;781
20230109;162400;70255.0000000;70275.0000000;70226.0000000;70226.0000000;1018
20230109;162500;70227.0000000;70227.0000000;70202.0000000;70220.0000000;669
20230109;162600;70224.0000000;70224.0000000;70152.0000000;70155.0000000;1754
20230109;162700;70159.0000000;70178.0000000;70154.0000000;70164.0000000;476
20230109;162800;70163.0000000;70167.0000000;70156.0000000;70163.0000000;283
20230109;162900;70164.0000000;70193.0000000;70158.0000000;70193.0000000;466
20230109;163000;70193.0000000;70194.0000000;70163.0000000;70178.0000000;498
20230109;163100;70176.0000000;70190.0000000;70170.0000000;70170.0000000;287
20230109;163200;70170.0000000;70181.0000000;70155.0000000;70168.0000000;746
20230109;163300;70176.0000000;70217.0000000;70175.0000000;70191.0000000;1299
20230109;163400;70181.0000000;70208.0000000;70120.0000000;70207.0000000;6057
20230109;163500;70206.0000000;70241.0000000;70080.0000000;70090.0000000;5881
20230109;163600;70088.0000000;70094.0000000;70031.0000000;70075.0000000;9367
20230109;163700;70080.0000000;70083.0000000;70025.0000000;70054.0000000;4274
20230109;163800;70050.0000000;70104.0000000;70012.0000000;70034.0000000;7067
20230109;163900;70030.0000000;70042.0000000;70001.0000000;70006.0000000;5142
20230109;164000;70006.0000000;70027.0000000;70001.0000000;70023.0000000;4266
20230109;164100;70023.0000000;70047.0000000;70014.0000000;70041.0000000;1650
20230109;164200;70038.0000000;70067.0000000;70025.0000000;70052.0000000;1884
20230109;164300;70053.0000000;70068.0000000;70015.0000000;70044.0000000;1953
20230109;164400;70043.0000000;70077.0000000;70021.0000000;70070.0000000;2054
20230109;164500;70070.0000000;70071.0000000;70029.0000000;70041.0000000;1354
20230109;164600;70046.0000000;70046.0000000;70015.0000000;70044.0000000;1414
20230109;164700;70046.0000000;70099.0000000;70046.0000000;70091.0000000;2616
20230109;164800;70090.0000000;70164.0000000;70084.0000000;70140.0000000;4253
20230109;164900;70140.0000000;70239.0000000;70134.0000000;70154.0000000;6729
20230109;165000;70154.0000000;70274.0000000;70150.0000000;70267.0000000;5124
20230109;165100;70262.0000000;70276.0000000;70247.0000000;70259.0000000;2603
20230109;165200;70259.0000000;70410.0000000;70248.0000000;70406.0000000;7044
20230109;165300;70406.0000000;70418.0000000;70284.0000000;70324.0000000;4729
20230109;165400;70329.0000000;70333.0000000;70272.0000000;70294.0000000;2031
20230109;165500;70295.0000000;70350.0000000;70270.0000000;70286.0000000;2661
20230109;165600;70288.0000000;70300.0000000;70244.0000000;70260.0000000;2179
20230109;165700;70256.0000000;70273.0000000;70255.0000000;70271.0000000;609
20230109;165800;70269.0000000;70288.0000000;70264.0000000;70287.0000000;677
20230109;165900;70287.0000000;70340.0000000;70275.0000000;70340.0000000;2038
20230109;170000;70341.0000000;70380.0000000;70292.0000000;70311.0000000;2365
20230109;170100;70314.0000000;70323.0000000;70292.0000000;70302.0000000;814
20230109;170200;70303.0000000;70343.0000000;70280.0000000;70342.0000000;1459
20230109;170300;70342.0000000;70358.0000000;70323.0000000;70358.0000000;1690
20230109;170400;70355.0000000;70367.0000000;70323.0000000;70349.0000000;1652
20230109;170500;70342.0000000;70353.0000000;70321.0000000;70346.0000000;971
20230109;170600;70345.0000000;70345.0000000;70321.0000000;70329.0000000;431
20230109;170700;70328.0000000;70336.0000000;70320.0000000;70322.0000000;449
20230109;170800;70322.0000000;70329.0000000;70320.0000000;70320.0000000;574
20230109;170900;70321.0000000;70329.0000000;70301.0000000;70328.0000000;1347
20230109;171000;70328.0000000;70374.0000000;70323.0000000;70374.0000000;1743
20230109;171100;70370.0000000;70444.0000000;70355.0000000;70438.0000000;3873
20230109;171200;70437.0000000;70473.0000000;70409.0000000;70465.0000000;3938
20230109;171300;70465.0000000;70469.0000000;70441.0000000;70460.0000000;3783
20230109;171400;70457.0000000;70480.0000000;70431.0000000;70467.0000000;3487
20230109;171500;70466.0000000;70471.0000000;70422.0000000;70422.0000000;1716
20230109;171600;70424.0000000;70463.0000000;70416.0000000;70439.0000000;1585
20230109;171700;70440.0000000;70455.0000000;70430.0000000;70444.0000000;1138
20230109;171800;70445.0000000;70470.0000000;70422.0000000;70458.0000000;2392
20230109;171900;70459.0000000;70462.0000000;70410.0000000;70410.0000000;1578
20230109;172000;70411.0000000;70440.0000000;70379.0000000;70389.0000000;3140
20230109;172100;70389.0000000;70437.0000000;70377.0000000;70390.0000000;1616
20230109;172200;70388.0000000;70415.0000000;70372.0000000;70404.0000000;915
20230109;172300;70406.0000000;70415.0000000;70372.0000000;70410.0000000;1013
20230109;172400;70408.0000000;70474.0000000;70396.0000000;70474.0000000;1986
20230109;172500;70474.0000000;70474.0000000;70416.0000000;70435.0000000;977
20230109;172600;70436.0000000;70469.0000000;70435.0000000;70456.0000000;704
20230109;172700;70454.0000000;70466.0000000;70372.0000000;70374.0000000;2874
20230109;172800;70376.0000000;70383.0000000;70351.0000000;70352.0000000;1398
20230109;172900;70353.0000000;70406.0000000;70327.0000000;70396.0000000;2603
20230109;173000;70398.0000000;70400.0000000;70359.0000000;70383.0000000;817
20230109;173100;70382.0000000;70388.0000000;70332.0000000;70335.0000000;1728
20230109;173200;70336.0000000;70344.0000000;70332.0000000;70336.0000000;542
20230109;173300;70339.0000000;70350.0000000;70314.0000000;70314.0000000;1085
20230109;173400;70314.0000000;70341.0000000;70312.0000000;70337.0000000;707
20230109;173500;70337.0000000;70360.0000000;70313.0000000;70355.0000000;1015
20230109;173600;70350.0000000;70381.0000000;70312.0000000;70312.0000000;1116
20230109;173700;70313.0000000;70335.0000000;70250.0000000;70270.0000000;7166
20230109;173800;70270.0000000;70270.0000000;70219.0000000;70255.0000000;3059
20230109;173900;70256.0000000;70326.0000000;70246.0000000;70283.0000000;3228
20230109;174000;70281.0000000;70283.0000000;70230.0000000;70240.0000000;1524
20230109;174100;70240.0000000;70259.0000000;70222.0000000;70249.0000000;1180
20230109;174200;70248.0000000;70288.0000000;70222.0000000;70283.0000000;1175
20230109;174300;70281.0000000;70288.0000000;70238.0000000;70283.0000000;1383
20230109;174400;70283.0000000;70284.0000000;70260.0000000;70274.0000000;582
20230109;174500;70269.0000000;70275.0000000;70224.0000000;70251.0000000;895
20230109;174600;70252.0000000;70318.0000000;70251.0000000;70311.0000000;1081
20230109;174700;70314.0000000;70321.0000000;70277.0000000;70309.0000000;774
20230109;174800;70308.0000000;70310.0000000;70264.0000000;70266.0000000;679
20230109;174900;70264.0000000;70274.0000000;70263.0000000;70274.0000000;504
20230109;175000;70273.0000000;70309.0000000;70270.0000000;70283.0000000;905
20230109;175100;70284.0000000;70300.0000000;70210.0000000;70222.0000000;3347
20230109;175200;70219.0000000;70292.0000000;70210.0000000;70289.0000000;1211
20230109;175300;70288.0000000;70378.0000000;70268.0000000;70369.0000000;2665
20230109;175400;70370.0000000;70376.0000000;70258.0000000;70270.0000000;1810
20230109;175500;70275.0000000;70343.0000000;70273.0000000;70325.0000000;1107
20230109;175600;70324.0000000;70324.0000000;70279.0000000;70304.0000000;814
20230109;175700;70307.0000000;70307.0000000;70279.0000000;70282.0000000;313
20230109;175800;70285.0000000;70295.0000000;70274.0000000;70289.0000000;266
20230109;175900;70289.0000000;70304.0000000;70275.0000000;70285.0000000;859
20230109;180000;70281.0000000;70284.0000000;70226.0000000;70244.0000000;1894
20230109;180100;70245.0000000;70283.0000000;70228.0000000;70274.0000000;613
20230109;180200;70272.0000000;70322.0000000;70269.0000000;70286.0000000;1520
20230109;180300;70281.0000000;70324.0000000;70261.0000000;70324.0000000;687
20230109;180400;70323.0000000;70337.0000000;70244.0000000;70253.0000000;1254
20230109;180500;70253.0000000;70291.0000000;70246.0000000;70264.0000000;858
20230109;180600;70264.0000000;70291.0000000;70262.0000000;70287.0000000;366
20230109;180700;70288.0000000;70288.0000000;70251.0000000;70264.0000000;365
20230109;180800;70257.0000000;70264.0000000;70210.0000000;70213.0000000;1719
20230109;180900;70210.0000000;70216.0000000;70175.0000000;70198.0000000;1939
20230109;181000;70193.0000000;70228.0000000;70188.0000000;70223.0000000;902
20230109;181100;70223.0000000;70256.0000000;70212.0000000;70245.0000000;916
20230109;181200;70244.0000000;70251.0000000;70198.0000000;70227.0000000;1455
20230109;181300;70225.0000000;70236.0000000;70198.0000000;70199.0000000;1220
20230109;181400;70199.0000000;70208.0000000;70179.0000000;70184.0000000;838
20230109;181500;70184.0000000;70200.0000000;70169.0000000;70172.0000000;1404
20230109;181600;70172.0000000;70185.0000000;70155.0000000;70155.0000000;1517
20230109;181700;70156.0000000;70156.0000000;70110.0000000;70121.0000000;2374
20230109;181800;70121.0000000;70174.0000000;70112.0000000;70140.0000000;975
20230109;181900;70144.0000000;70150.0000000;70120.0000000;70120.0000000;560
20230109;182000;70120.0000000;70142.0000000;70109.0000000;70138.0000000;846
20230109;182100;70137.0000000;70196.0000000;70134.0000000;70184.0000000;1356
20230109;182200;70183.0000000;70227.0000000;70144.0000000;70160.0000000;2618
20230109;182300;70160.0000000;70184.0000000;70125.0000000;70168.0000000;1330
20230109;182400;70167.0000000;70171.0000000;70150.0000000;70158.0000000;393
20230109;182500;70158.0000000;70196.0000000;70150.0000000;70178.0000000;684
20230109;182600;70179.0000000;70198.0000000;70170.0000000;70180.0000000;752
20230109;182700;70178.0000000;70211.0000000;70178.0000000;70197.0000000;454
20230109;182800;70194.0000000;70196.0000000;70167.0000000;70167.0000000;298
20230109;182900;70166.0000000;70175.0000000;70158.0000000;70162.0000000;453
20230109;183000;70160.0000000;70175.0000000;70156.0000000;70156.0000000;630
20230109;183100;70156.0000000;70166.0000000;70152.0000000;70155.0000000;735
20230109;183200;70155.0000000;70200.0000000;70154.0000000;70193.0000000;712
20230109;183300;70199.0000000;70202.0000000;70176.0000000;70195.0000000;487
20230109;183400;70195.0000000;70227.0000000;70195.0000000;70221.0000000;1123
20230109;183500;70223.0000000;70245.0000000;70190.0000000;70240.0000000;1450
20230109;183600;70239.0000000;70245.0000000;70219.0000000;70245.0000000;587
20230109;183700;70245.0000000;70269.0000000;70238.0000000;70267.0000000;1386
20230109;183800;70267.0000000;70278.0000000;70240.0000000;70271.0000000;857
20230109;183900;70272.0000000;70278.0000000;70243.0000000;70257.0000000;515
20230109;184000;70260.0000000;70298.0000000;70260.0000000;70287.0000000;1356
20230109;184100;70291.0000000;70325.0000000;70287.0000000;70316.0000000;934
20230109;184200;70316.0000000;70325.0000000;70296.0000000;70306.0000000;1282
20230109;184300;70305.0000000;70314.0000000;70290.0000000;70292.0000000;932
20230109;184400;70292.0000000;70309.0000000;70285.0000000;70285.0000000;504
20230109;184500;70286.0000000;70305.0000000;70280.0000000;70300.0000000;494
20230109;184600;70301.0000000;70318.0000000;70293.0000000;70298.0000000;807
20230109;184700;70301.0000000;70309.0000000;70288.0000000;70288.0000000;229
20230109;184800;70288.0000000;70311.0000000;70285.0000000;70302.0000000;440
20230109;184900;70307.0000000;70318.0000000;70285.0000000;70292.0000000;873
20230109;190500;70300.0000000;70389.0000000;70300.0000000;70346.0000000;1847
20230109;190600;70346.0000000;70361.0000000;70336.0000000;70337.0000000;522
20230109;190700;70339.0000000;70385.0000000;70339.0000000;70354.0000000;1061
20230109;190800;70354.0000000;70380.0000000;70354.0000000;70380.0000000;539
20230109;190900;70375.0000000;70400.0000000;70375.0000000;70384.0000000;1350
20230109;191000;70382.0000000;70393.0000000;70364.0000000;70371.0000000;658
20230109;191100;70372.0000000;70377.0000000;70358.0000000;70360.0000000;476
20230109;191200;70360.0000000;70369.0000000;70350.0000000;70353.0000000;276
20230109;191300;70352.0000000;70354.0000000;70339.0000000;70341.0000000;591
20230109;191400;70340.0000000;70341.0000000;70320.0000000;70340.0000000;419
20230109;191500;70341.0000000;70362.0000000;70334.0000000;70361.0000000;325
20230109;191600;70360.0000000;70380.0000000;70360.0000000;70378.0000000;260
20230109;191700;70378.0000000;70380.0000000;70369.0000000;70375.0000000;281
20230109;191800;70376.0000000;70378.0000000;70366.0000000;70366.0000000;130
20230109;191900;70367.0000000;70375.0000000;70361.0000000;70362.0000000;148
20230109;192000;70362.0000000;70372.0000000;70362.0000000;70368.0000000;77
20230109;192100;70367.0000000;70370.0000000;70357.0000000;70365.0000000;97
20230109;192200;70369.0000000;70369.0000000;70350.0000000;70360.0000000;112
20230109;192300;70359.0000000;70359.0000000;70327.0000000;70335.0000000;205
20230109;192400;70337.0000000;70338.0000000;70310.0000000;70310.0000000;495
20230109;192500;70310.0000000;70313.0000000;70307.0000000;70308.0000000;152
20230109;192600;70308.0000000;70334.0000000;70307.0000000;70333.0000000;275
20230109;192700;70328.0000000;70346.0000000;70325.0000000;70344.0000000;198
20230109;192800;70345.0000000;70359.0000000;70345.0000000;70351.0000000;131
20230109;192900;70355.0000000;70360.0000000;70349.0000000;70350.0000000;255
20230109;193000;70351.0000000;70360.0000000;70348.0000000;70355.0000000;259
20230109;193100;70354.0000000;70379.0000000;70352.0000000;70378.0000000;231
20230109;193200;70378.0000000;70380.0000000;70373.0000000;70379.0000000;165
20230109;193300;70377.0000000;70377.0000000;70367.0000000;70369.0000000;72
20230109;193400;70371.0000000;70378.0000000;70369.0000000;70372.0000000;137
20230109;193500;70377.0000000;70380.0000000;70376.0000000;70380.0000000;182
20230109;193600;70379.0000000;70385.0000000;70379.0000000;70385.0000000;181
20230109;193700;70385.0000000;70387.0000000;70357.0000000;70357.0000000;203
20230109;193800;70357.0000000;70360.0000000;70332.0000000;70335.0000000;200
20230109;193900;70332.0000000;70347.0000000;70332.0000000;70338.0000000;102
20230109;194000;70341.0000000;70343.0000000;70335.0000000;70335.0000000;279
20230109;194100;70335.0000000;70338.0000000;70327.0000000;70330.0000000;122
20230109;194200;70327.0000000;70327.0000000;70309.0000000;70313.0000000;235
20230109;194300;70313.0000000;70314.0000000;70309.0000000;70313.0000000;51
20230109;194400;70313.0000000;70327.0000000;70311.0000000;70325.0000000;114
20230109;194500;70326.0000000;70332.0000000;70324.0000000;70331.0000000;133
20230109;194600;70330.0000000;70330.0000000;70317.0000000;70323.0000000;51
20230109;194700;70323.0000000;70348.0000000;70323.0000000;70345.0000000;155
20230109;194800;70345.0000000;70345.0000000;70331.0000000;70337.0000000;117
20230109;194900;70337.0000000;70344.0000000;70331.0000000;70332.0000000;78
20230109;195000;70332.0000000;70344.0000000;70331.0000000;70337.0000000;68
20230109;195100;70336.0000000;70336.0000000;70336.0000000;70336.0000000;2
20230109;195200;70338.0000000;70341.0000000;70336.0000000;70339.0000000;35
20230109;195300;70341.0000000;70350.0000000;70340.0000000;70350.0000000;178
20230109;195400;70350.0000000;70350.0000000;70330.0000000;70330.0000000;137
20230109;195500;70331.0000000;70332.0000000;70320.0000000;70321.0000000;124
20230109;195600;70320.0000000;70331.0000000;70320.0000000;70331.0000000;138
20230109;195700;70330.0000000;70331.0000000;70320.0000000;70320.0000000;178
20230109;195800;70320.0000000;70332.0000000;70309.0000000;70332.0000000;202
20230109;195900;70332.0000000;70346.0000000;70332.0000000;70340.0000000;97
20230109;200000;70340.0000000;70345.0000000;70338.0000000;70344.0000000;44
20230109;200100;70344.0000000;70375.0000000;70344.0000000;70375.0000000;288
20230109;200200;70374.0000000;70392.0000000;70373.0000000;70373.0000000;1061
20230109;200300;70372.0000000;70390.0000000;70367.0000000;70390.0000000;432
20230109;200400;70390.0000000;70390.0000000;70371.0000000;70383.0000000;221
20230109;200500;70383.0000000;70384.0000000;70367.0000000;70368.0000000;119
20230109;200600;70367.0000000;70377.0000000;70367.0000000;70377.0000000;36
20230109;200700;70377.0000000;70378.0000000;70362.0000000;70362.0000000;55
20230109;200800;70362.0000000;70376.0000000;70354.0000000;70365.0000000;200
20230109;200900;70365.0000000;70366.0000000;70362.0000000;70364.0000000;111
20230109;201000;70364.0000000;70366.0000000;70358.0000000;70366.0000000;62
20230109;201100;70365.0000000;70382.0000000;70363.0000000;70381.0000000;264
20230109;201200;70381.0000000;70381.0000000;70376.0000000;70378.0000000;71
20230109;201300;70378.0000000;70380.0000000;70372.0000000;70377.0000000;94
20230109;201400;70378.0000000;70382.0000000;70363.0000000;70380.0000000;222
20230109;201500;70380.0000000;70382.0000000;70374.0000000;70375.0000000;63
20230109;201600;70373.0000000;70374.0000000;70364.0000000;70364.0000000;39
20230109;201700;70364.0000000;70366.0000000;70360.0000000;70360.0000000;60
20230109;201800;70361.0000000;70368.0000000;70357.0000000;70368.0000000;104
20230109;201900;70368.0000000;70388.0000000;70368.0000000;70388.0000000;496
20230109;202000;70388.0000000;70388.0000000;70375.0000000;70375.0000000;79
20230109;202100;70375.0000000;70376.0000000;70373.0000000;70373.0000000;27
20230109;202200;70372.0000000;70373.0000000;70367.0000000;70371.0000000;65
20230109;202300;70371.0000000;70378.0000000;70371.0000000;70372.0000000;110
20230109;202400;70375.0000000;70375.0000000;70371.0000000;70374.0000000;102
20230109;202500;70374.0000000;70380.0000000;70374.0000000;70379.0000000;46
20230109;202600;70380.0000000;70380.0000000;70376.0000000;70380.0000000;72
20230109;202700;70380.0000000;70380.0000000;70373.0000000;70374.0000000;44
20230109;202800;70374.0000000;70375.0000000;70371.0000000;70374.0000000;33
20230109;202900;70372.0000000;70372.0000000;70358.0000000;70364.0000000;82
20230109;203000;70365.0000000;70371.0000000;70356.0000000;70366.0000000;84
20230109;203100;70369.0000000;70383.0000000;70364.0000000;70383.0000000;139
20230109;203200;70382.0000000;70389.0000000;70382.0000000;70387.0000000;157
20230109;203300;70388.0000000;70390.0000000;70388.0000000;70390.0000000;150
20230109;203400;70390.0000000;70390.0000000;70388.0000000;70389.0000000;145
20230109;203500;70390.0000000;70390.0000000;70379.0000000;70382.0000000;62
20230109;203600;70381.0000000;70385.0000000;70377.0000000;70382.0000000;38
20230109;203700;70385.0000000;70387.0000000;70383.0000000;70386.0000000;69
20230109;203800;70386.0000000;70387.0000000;70380.0000000;70384.0000000;62
20230109;203900;70383.0000000;70383.0000000;70373.0000000;70377.0000000;63
20230109;204000;70377.0000000;70382.0000000;70373.0000000;70380.0000000;53
20230109;204100;70379.0000000;70385.0000000;70379.0000000;70385.0000000;33
20230109;204200;70385.0000000;70387.0000000;70383.0000000;70387.0000000;64
20230109;204300;70386.0000000;70387.0000000;70380.0000000;70383.0000000;72
20230109;204400;70384.0000000;70387.0000000;70380.0000000;70380.0000000;55
20230109;204500;70385.0000000;70389.0000000;70380.0000000;70389.0000000;79
20230109;204600;70389.0000000;70396.0000000;70387.0000000;70396.0000000;285
20230109;204700;70396.0000000;70396.0000000;70392.0000000;70392.0000000;114
20230109;204800;70391.0000000;70391.0000000;70377.0000000;70380.0000000;239
20230109;204900;70377.0000000;70377.0000000;70364.0000000;70371.0000000;257
20230109;205000;70371.0000000;70376.0000000;70363.0000000;70363.0000000;188
20230109;205100;70369.0000000;70374.0000000;70366.0000000;70370.0000000;51
20230109;205200;70370.0000000;70370.0000000;70360.0000000;70364.0000000;77
20230109;205300;70367.0000000;70370.0000000;70365.0000000;70369.0000000;61
20230109;205400;70369.0000000;70370.0000000;70364.0000000;70369.0000000;98
20230109;205500;70368.0000000;70370.0000000;70368.0000000;70370.0000000;16
20230109;205600;70369.0000000;70369.0000000;70360.0000000;70360.0000000;95
20230109;205700;70359.0000000;70360.0000000;70358.0000000;70359.0000000;60
20230109;205800;70360.0000000;70360.0000000;70358.0000000;70359.0000000;36
20230109;205900;70359.0000000;70364.0000000;70358.0000000;70359.0000000;105
20230109;210000;70359.0000000;70370.0000000;70359.0000000;70360.0000000;266
20230109;210100;70360.0000000;70370.0000000;70359.0000000;70370.0000000;102
20230109;210200;70370.0000000;70375.0000000;70357.0000000;70360.0000000;260
20230109;210300;70364.0000000;70370.0000000;70360.0000000;70361.0000000;32
20230109;210400;70363.0000000;70363.0000000;70358.0000000;70360.0000000;46
20230109;210500;70359.0000000;70367.0000000;70359.0000000;70367.0000000;60
20230109;210600;70367.0000000;70370.0000000;70364.0000000;70369.0000000;49
20230109;210700;70368.0000000;70377.0000000;70368.0000000;70377.0000000;49
20230109;210800;70377.0000000;70382.0000000;70375.0000000;70381.0000000;201
20230109;210900;70379.0000000;70382.0000000;70379.0000000;70381.0000000;35
20230109;211000;70382.0000000;70383.0000000;70381.0000000;70383.0000000;82
20230109;211100;70383.0000000;70390.0000000;70381.0000000;70386.0000000;135
20230109;211200;70384.0000000;70392.0000000;70384.0000000;70388.0000000;77
20230109;211300;70388.0000000;70389.0000000;70373.0000000;70374.0000000;52
20230109;211400;70374.0000000;70376.0000000;70373.0000000;70376.0000000;19
20230109;211500;70376.0000000;70383.0000000;70376.0000000;70383.0000000;86
20230109;211600;70383.0000000;70388.0000000;70382.0000000;70388.0000000;45
20230109;211700;70387.0000000;70388.0000000;70384.0000000;70385.0000000;28
20230109;211800;70384.0000000;70385.0000000;70374.0000000;70384.0000000;55
20230109;211900;70385.0000000;70385.0000000;70378.0000000;70378.0000000;42
